Product_Code,Warehouse,Product_Category,Open,Promo,StateHoliday,SchoolHoliday,Petrol_price,High_Demand
1333,0,16,1,1,0,0,88,0
1163,2,16,1,1,0,0,81,1
283,2,21,1,1,0,0,91,0
984,2,4,1,1,0,0,95,0
1822,2,0,1,0,0,0,90,0
1550,0,21,1,0,0,0,88,0
1312,3,16,1,0,0,0,93,1
349,2,2,1,1,0,0,93,1
959,2,24,1,1,0,0,83,1
30,2,2,1,0,0,0,80,0
1892,2,2,1,0,0,0,94,1
1660,2,0,1,0,0,0,92,0
584,1,0,1,1,0,0,86,0
1866,2,8,1,0,0,0,91,1
30,2,2,1,0,0,0,86,1
1323,2,16,1,1,0,0,92,1
1332,0,16,1,1,0,0,92,1
538,1,26,1,1,0,0,89,1
1307,2,16,1,0,0,0,86,1
86,2,16,1,1,0,0,81,1
902,2,2,1,1,0,0,90,1
100,2,12,1,0,0,0,83,0
728,2,0,1,1,0,0,91,0
200,0,4,1,1,0,0,93,0
1082,2,4,1,0,0,0,85,0
659,2,8,1,0,0,0,86,0
1309,2,16,1,1,0,0,86,1
910,0,15,1,1,0,0,95,0
1404,2,16,1,0,0,0,93,1
737,2,0,1,0,0,0,82,0
1046,2,3,1,0,0,0,83,0
581,2,0,1,0,0,0,93,1
25,2,2,1,0,0,0,90,1
464,2,2,1,0,0,0,91,1
751,2,0,1,0,0,0,83,0
197,0,4,1,0,0,0,92,0
1368,2,16,1,1,0,0,81,1
1329,0,16,1,1,0,0,91,1
1364,2,16,1,1,0,0,83,1
1407,0,16,1,1,0,0,86,1
982,2,4,1,1,0,0,93,0
1117,2,16,1,0,0,0,93,1
1817,2,0,1,0,0,0,94,0
1337,0,16,1,1,0,0,86,1
1232,2,16,1,1,0,0,85,1
857,1,20,1,0,0,0,89,1
19,2,2,1,1,0,0,95,1
1620,2,1,1,1,0,0,95,1
1776,2,4,1,0,0,0,94,0
135,0,4,1,0,0,0,89,1
618,1,16,1,1,0,0,89,0
1316,2,16,1,0,0,0,95,1
2038,2,21,1,0,0,0,89,0
1464,2,16,1,0,0,0,94,1
1381,2,16,1,1,0,0,91,1
795,2,0,1,0,0,0,87,0
1204,2,16,1,0,0,0,93,1
319,0,18,1,0,0,0,94,0
1357,0,16,1,0,0,0,83,0
209,2,4,1,0,0,0,89,1
282,0,18,1,1,0,0,81,0
569,2,28,1,1,0,0,80,1
343,0,18,1,1,0,0,88,0
940,0,24,1,0,0,0,96,1
1572,0,22,1,1,0,0,88,0
1428,2,16,1,0,0,0,85,1
2042,2,21,1,0,0,0,93,1
603,2,0,1,1,0,0,94,0
596,2,0,1,1,0,0,86,0
1879,2,2,1,0,0,0,93,1
1186,3,16,1,1,0,0,81,1
1488,2,2,1,0,0,0,82,1
1314,2,16,1,1,0,0,86,0
1368,2,16,1,1,0,0,92,1
1132,2,16,1,0,0,0,86,0
1444,0,16,1,1,0,0,81,1
1291,2,16,1,0,0,0,81,0
1203,2,16,1,0,0,0,88,1
1902,2,16,1,1,0,0,80,1
133,2,4,1,1,0,0,92,0
1167,2,16,1,0,0,0,88,0
1889,2,2,1,1,0,0,84,0
1729,2,3,1,0,0,0,86,1
17,2,2,1,1,0,0,90,1
49,2,2,1,1,0,0,86,0
1973,0,6,1,0,0,0,82,0
696,2,0,1,1,0,0,85,0
982,2,4,1,0,0,0,91,1
1163,2,16,1,0,0,0,95,1
1894,2,2,1,0,0,0,94,0
1364,2,16,1,1,0,0,85,1
357,2,18,1,0,0,0,91,0
662,2,8,1,0,0,0,81,0
1138,2,16,1,1,0,0,94,1
1368,2,16,1,1,0,0,85,1
68,2,16,1,1,0,0,95,0
1321,2,16,1,0,0,0,87,1
267,2,18,1,0,0,0,87,0
1428,2,16,1,1,0,0,89,1
438,2,12,1,1,0,0,86,0
1057,2,4,1,1,0,0,80,0
397,2,16,1,0,0,0,86,0
264,2,0,1,0,0,0,94,0
882,3,20,1,0,0,0,80,1
640,2,8,1,0,0,0,93,0
1165,2,16,1,1,0,0,92,1
1857,2,2,1,0,0,0,80,1
317,2,4,1,0,0,0,84,0
340,2,18,1,0,0,0,81,0
1306,2,16,1,1,0,0,84,1
589,2,0,1,0,0,0,82,0
1462,0,16,1,0,0,0,96,0
425,1,9,1,0,0,0,86,1
1781,2,18,1,0,0,0,87,0
282,2,18,1,0,0,0,80,1
1854,2,2,1,1,0,0,93,1
948,0,24,1,0,0,0,86,1
1436,2,16,1,0,0,0,81,1
1337,0,16,1,0,0,0,81,1
1463,2,16,1,1,0,0,86,0
1494,1,26,1,0,0,0,84,1
785,3,0,1,0,0,0,94,0
943,0,24,1,1,0,0,82,0
1770,2,4,1,0,0,0,87,0
627,2,8,1,0,0,0,89,0
1296,2,16,1,0,0,0,86,1
1716,0,15,1,0,0,0,88,0
1307,2,16,1,0,0,0,93,1
1335,0,16,1,1,0,0,84,1
1261,1,16,1,0,0,0,94,1
1229,2,16,1,0,0,0,95,1
19,2,2,1,0,0,0,87,1
596,2,0,1,0,0,0,80,0
400,2,4,1,0,0,0,80,0
176,2,4,1,1,0,0,94,0
916,2,2,1,0,0,0,93,1
342,2,18,1,0,0,0,81,0
1342,2,16,1,1,0,0,83,1
766,2,0,1,1,0,0,80,0
1881,2,2,1,0,0,0,90,0
166,2,4,1,0,0,0,86,0
471,2,10,1,1,0,0,82,0
1510,3,26,1,1,0,0,88,1
335,2,18,1,0,0,0,87,0
444,2,12,1,1,0,0,81,0
916,2,2,1,1,0,0,82,1
1276,2,16,1,1,0,0,83,1
331,0,18,1,1,0,0,81,0
1351,2,16,1,1,0,0,85,1
703,2,0,1,1,0,0,96,1
438,0,12,1,1,0,0,95,0
118,0,18,1,1,0,0,87,1
1299,2,16,1,0,0,0,96,1
1558,2,16,1,0,0,0,87,1
1323,2,16,1,0,0,0,84,1
771,2,0,1,1,0,0,86,0
1690,0,21,1,0,0,0,94,0
1173,2,16,1,1,0,0,89,1
1570,2,22,1,1,0,0,86,0
1323,0,16,1,0,0,0,95,1
1973,0,6,1,1,0,0,83,0
1368,2,16,1,1,0,0,83,1
891,2,3,1,1,0,0,83,1
737,2,0,1,1,0,0,85,0
125,0,18,1,0,0,0,90,0
248,2,4,1,1,0,0,81,0
2020,3,6,1,1,0,0,80,0
728,2,0,1,0,0,0,91,0
1211,2,16,1,0,0,0,95,0
584,2,0,1,1,0,0,81,0
608,2,0,1,1,0,0,88,0
607,1,0,1,0,0,0,81,0
960,0,24,1,1,0,0,92,1
1933,0,18,1,0,0,0,83,0
1139,2,16,1,0,0,0,80,1
19,2,2,1,0,0,0,90,1
1335,0,16,1,1,0,0,93,0
703,2,0,1,1,0,0,96,0
1371,2,16,1,0,0,0,92,1
470,0,10,1,1,0,0,82,0
932,2,24,1,1,0,0,82,1
976,2,4,1,0,0,0,81,0
1306,2,16,1,0,0,0,95,1
1351,2,16,1,0,0,0,85,1
1680,2,15,1,0,0,0,88,0
1302,0,16,1,1,0,0,89,1
1691,3,21,1,1,0,0,85,0
1655,2,0,1,0,0,0,82,0
741,2,0,1,1,0,0,83,0
1363,2,16,1,1,0,0,87,1
1894,2,2,1,0,0,0,82,0
1381,2,16,1,1,0,0,88,1
296,2,12,1,1,0,0,87,0
615,2,16,1,1,0,0,91,0
1610,2,18,1,1,0,0,88,0
1265,2,16,1,0,0,0,83,1
982,2,4,1,1,0,0,94,1
2042,2,21,1,1,0,0,87,0
117,0,18,1,0,0,0,89,1
194,0,4,1,1,0,0,89,1
1888,2,2,1,1,0,0,89,0
755,2,0,1,1,0,0,85,0
1746,2,0,1,0,0,0,90,0
1371,2,16,1,0,0,0,88,1
1182,2,16,1,0,0,0,96,1
410,0,16,1,0,0,0,93,1
1365,2,16,1,0,0,0,96,0
454,2,2,1,0,0,0,89,0
1135,2,16,1,0,0,0,81,1
1301,2,16,1,0,0,0,95,0
33,2,2,1,0,0,0,89,0
1363,2,16,1,1,0,0,91,1
1208,0,16,1,1,0,0,89,0
1292,2,16,1,0,0,0,92,0
1448,0,16,1,1,0,0,90,0
1336,2,16,1,0,0,0,94,0
1685,2,3,1,1,0,0,93,1
30,2,2,1,0,0,0,90,1
1858,1,2,1,0,0,0,83,1
797,2,0,1,1,0,0,90,0
767,2,0,1,1,0,0,91,0
517,2,19,1,0,0,0,96,1
1463,2,16,1,1,0,0,92,0
1949,0,6,1,1,0,0,80,0
1179,2,16,1,0,0,0,88,1
883,3,20,1,0,0,0,83,0
551,2,9,1,1,0,0,86,0
612,0,4,1,1,0,0,84,1
1370,2,16,1,1,0,0,86,1
1211,2,16,1,1,0,0,92,1
1401,2,16,1,1,0,0,91,1
144,0,5,1,1,0,0,90,0
1559,2,22,1,0,0,0,96,0
1413,2,16,1,1,0,0,90,1
750,2,0,1,1,0,0,93,0
32,2,2,1,1,0,0,92,1
925,3,3,1,1,0,0,91,0
1430,2,16,1,0,0,0,84,1
67,2,16,1,0,0,0,88,1
1279,0,16,1,0,0,0,95,1
1407,2,16,1,0,0,0,91,0
1212,2,16,1,0,0,0,89,1
825,2,16,1,0,0,0,80,0
1343,2,16,1,1,0,0,95,1
809,2,16,1,0,0,0,87,0
1575,2,22,1,1,0,0,84,0
821,2,18,1,1,0,0,95,0
617,2,16,1,0,0,0,94,0
990,2,24,1,1,0,0,81,0
1231,2,16,1,1,0,0,94,1
1363,2,16,1,1,0,0,86,1
607,2,0,1,1,0,0,88,0
1364,2,16,1,1,0,0,94,1
766,2,0,1,1,0,0,85,0
438,1,12,1,0,0,0,87,0
500,3,19,1,1,0,0,88,0
260,2,0,1,1,0,0,94,0
172,2,4,1,1,0,0,86,0
975,2,4,1,1,0,0,93,1
1783,2,18,1,1,0,0,83,0
1758,2,0,1,0,0,0,92,0
1578,2,18,1,1,0,0,90,0
1809,2,0,1,0,0,0,82,0
1193,0,16,1,0,0,0,95,1
32,2,2,1,1,0,0,89,1
15,2,2,1,1,0,0,96,1
1206,2,16,1,0,0,0,82,1
1423,2,16,1,1,0,0,82,1
1193,2,16,1,1,0,0,82,1
32,2,2,1,0,0,0,89,1
1367,2,16,1,1,0,0,96,1
1347,2,16,1,0,0,0,86,1
397,2,16,1,1,0,0,84,0
619,0,24,1,0,0,0,85,0
1191,2,16,1,1,0,0,95,1
208,2,4,1,0,0,0,94,0
30,2,2,1,0,0,0,88,1
989,2,24,1,0,0,0,81,1
397,2,16,1,1,0,0,80,0
30,2,2,1,0,0,0,89,1
781,2,0,1,1,0,0,91,0
59,2,16,1,1,0,0,85,0
1692,2,2,1,0,0,0,82,1
1404,2,16,1,0,0,0,86,1
19,2,2,1,0,0,0,95,0
1572,0,22,1,0,0,0,85,0
343,1,18,1,1,0,0,95,0
196,0,4,1,1,0,0,83,1
443,3,12,1,1,0,0,83,0
689,2,0,1,0,0,0,88,0
603,2,0,1,1,0,0,89,0
1646,2,0,1,1,0,0,94,0
456,2,12,1,0,0,0,88,0
1370,2,16,1,1,0,0,89,1
902,2,2,1,1,0,0,81,1
584,3,0,1,1,0,0,92,0
24,2,2,1,1,0,0,87,1
269,2,18,1,0,0,0,84,0
1619,2,1,1,0,0,0,96,0
1315,2,16,1,0,0,0,89,1
358,0,4,1,1,0,0,92,0
1174,2,16,1,1,0,0,92,1
1363,2,16,1,0,0,0,82,1
79,2,16,1,0,0,0,86,1
1968,0,6,1,0,0,0,92,0
1332,0,16,1,0,0,0,96,0
602,2,0,1,0,0,0,93,0
594,2,0,1,0,0,0,95,0
2042,0,21,1,1,0,0,83,0
1716,0,15,1,0,0,0,85,0
1273,3,16,1,1,0,0,88,1
1606,2,22,1,0,0,0,84,0
640,1,8,1,0,0,0,81,0
1874,2,2,1,0,0,0,83,1
1178,2,16,1,1,0,0,81,1
1575,2,22,1,1,0,0,84,0
1233,2,16,1,1,0,0,90,1
448,1,12,1,0,0,0,92,0
1364,2,16,1,1,0,0,85,1
596,2,0,1,0,0,0,93,0
318,2,4,1,0,0,0,96,0
541,3,26,1,1,0,0,85,1
1036,0,21,1,1,0,0,93,0
1608,0,22,1,0,0,0,95,0
1221,2,16,1,1,0,0,90,1
100,2,12,1,1,0,0,89,0
793,2,0,1,1,0,0,90,0
1167,2,16,1,1,0,0,83,1
813,2,16,1,0,0,0,91,1
1424,2,16,1,1,0,0,87,1
498,3,19,1,0,0,0,88,0
24,2,2,1,0,0,0,89,1
1167,2,16,1,0,0,0,82,1
776,2,0,1,0,0,0,96,0
39,2,8,1,0,0,0,92,0
1916,2,2,1,1,0,0,91,1
302,2,21,1,0,0,0,87,0
803,2,5,1,0,0,0,84,0
1323,2,16,1,1,0,0,83,1
1577,2,22,1,1,0,0,90,0
1528,2,16,1,1,0,0,93,1
264,2,0,1,1,0,0,95,0
1963,0,6,1,1,0,0,93,0
1710,2,27,1,1,0,0,85,0
1457,0,16,1,0,0,0,80,0
974,2,4,1,1,0,0,80,0
1874,2,2,1,0,0,0,88,0
371,2,26,1,0,0,0,94,0
1370,2,16,1,1,0,0,84,1
21,2,2,1,0,0,0,83,1
443,2,12,1,1,0,0,89,0
191,2,4,1,1,0,0,82,0
1799,2,6,1,1,0,0,91,0
1229,2,16,1,1,0,0,91,1
1901,2,2,1,1,0,0,94,0
30,2,2,1,0,0,0,96,1
1739,2,0,1,0,0,0,94,0
1882,2,16,1,1,0,0,92,0
643,2,8,1,0,0,0,82,0
330,2,18,1,1,0,0,80,0
1314,2,16,1,0,0,0,86,1
1179,2,16,1,0,0,0,94,1
541,1,26,1,0,0,0,85,1
1298,0,16,1,1,0,0,80,0
1382,0,16,1,1,0,0,94,1
1049,2,4,1,0,0,0,83,0
523,2,19,1,1,0,0,86,0
220,0,4,1,1,0,0,85,0
154,2,18,1,1,0,0,91,0
1389,2,16,1,1,0,0,92,1
350,2,2,1,0,0,0,93,1
1798,2,16,1,1,0,0,87,0
1869,2,2,1,0,0,0,93,0
686,2,0,1,1,0,0,93,0
1144,2,16,1,1,0,0,91,1
612,0,4,1,1,0,0,95,0
168,2,18,1,1,0,0,85,0
1731,2,3,1,0,0,0,90,1
1444,0,16,1,1,0,0,89,1
807,2,16,1,1,0,0,87,1
1375,2,16,1,1,0,0,86,1
1267,2,16,1,1,0,0,95,1
1559,2,22,1,1,0,0,91,0
477,2,12,1,1,0,0,92,0
1423,2,16,1,0,0,0,87,0
1332,2,16,1,0,0,0,84,1
541,3,26,1,1,0,0,82,1
1167,2,16,1,0,0,0,96,1
1375,2,16,1,0,0,0,83,1
1629,2,2,1,1,0,0,82,1
1209,2,16,1,1,0,0,87,0
1323,2,16,1,0,0,0,80,1
1307,3,16,1,1,0,0,94,1
1956,0,6,1,1,0,0,84,0
235,2,4,1,1,0,0,82,1
792,2,0,1,1,0,0,80,0
1767,2,2,1,0,0,0,94,1
1167,2,16,1,0,0,0,87,1
1366,2,16,1,1,0,0,85,0
922,2,2,1,0,0,0,92,0
1519,2,2,1,0,0,0,93,1
1315,2,16,1,0,0,0,81,1
255,3,0,1,1,0,0,84,1
198,0,4,1,0,0,0,92,1
1626,0,1,1,0,0,0,80,0
47,2,2,1,0,0,0,81,0
25,2,2,1,1,0,0,88,1
448,1,12,1,1,0,0,88,0
1757,2,0,1,0,0,0,93,0
1423,2,16,1,0,0,0,88,1
1570,2,22,1,1,0,0,85,0
1879,2,2,1,0,0,0,92,1
487,2,12,1,1,0,0,94,0
154,2,18,1,1,0,0,89,0
404,0,16,1,0,0,0,89,0
1407,0,16,1,1,0,0,94,1
689,2,0,1,1,0,0,81,0
624,2,2,1,0,0,0,88,1
32,2,2,1,0,0,0,86,1
1316,1,16,1,1,0,0,90,1
1778,2,4,1,1,0,0,90,0
897,0,3,1,0,0,0,81,1
1139,2,16,1,0,0,0,93,1
1798,2,16,1,0,0,0,90,0
1132,2,16,1,0,0,0,83,1
3,2,2,1,0,0,0,83,0
1898,2,2,1,1,0,0,94,1
1289,2,16,1,0,0,0,96,1
527,3,12,1,1,0,0,85,0
395,2,16,1,0,0,0,96,1
1778,2,4,1,1,0,0,89,0
1296,2,16,1,0,0,0,86,1
1564,2,22,1,1,0,0,87,0
1767,2,2,1,0,0,0,91,0
596,2,0,1,1,0,0,88,0
1709,0,15,1,0,0,0,89,0
976,2,4,1,1,0,0,96,0
761,2,0,1,0,0,0,91,0
1139,2,16,1,1,0,0,96,1
952,2,24,1,1,0,0,95,0
1292,2,16,1,1,0,0,92,1
1951,0,6,1,0,0,0,83,0
1309,2,16,1,0,0,0,84,1
280,2,18,1,1,0,0,80,0
1365,2,16,1,1,0,0,93,1
1141,2,16,1,1,0,0,84,1
1578,2,18,1,0,0,0,94,0
1575,2,22,1,0,0,0,88,0
698,2,0,1,0,0,0,86,0
117,0,18,1,0,0,0,80,1
1268,3,16,1,0,0,0,89,1
975,2,4,1,1,0,0,80,1
209,2,4,1,1,0,0,81,0
1314,2,16,1,1,0,0,95,1
575,0,14,1,1,0,0,84,0
1046,2,3,1,1,0,0,92,1
1381,2,16,1,1,0,0,80,1
42,2,2,1,0,0,0,83,1
1902,2,16,1,0,0,0,92,1
1885,2,2,1,1,0,0,84,1
596,1,0,1,1,0,0,81,0
1307,2,16,1,1,0,0,81,1
1054,2,4,1,0,0,0,86,1
709,2,0,1,1,0,0,89,0
902,2,2,1,1,0,0,82,1
1267,2,16,1,1,0,0,81,1
32,2,2,1,0,0,0,90,1
194,0,4,1,0,0,0,89,0
1275,2,16,1,0,0,0,83,1
975,2,4,1,0,0,0,89,1
589,2,0,1,0,0,0,89,0
166,2,4,1,1,0,0,80,0
831,2,0,1,1,0,0,85,0
2008,2,6,1,0,0,0,87,0
1314,2,16,1,1,0,0,84,0
1333,0,16,1,1,0,0,82,0
752,2,0,1,1,0,0,81,0
1630,2,2,1,1,0,0,88,1
1583,2,18,1,0,0,0,89,0
289,2,12,1,1,0,0,96,0
244,0,4,1,1,0,0,94,0
1382,2,16,1,1,0,0,82,1
1233,2,16,1,1,0,0,90,1
1351,1,16,1,0,0,0,86,1
1343,2,16,1,1,0,0,88,1
317,2,4,1,1,0,0,93,0
1664,2,0,1,0,0,0,96,0
1216,0,16,1,0,0,0,86,1
1527,2,16,1,0,0,0,92,1
1575,2,22,1,0,0,0,81,0
922,2,2,1,0,0,0,91,0
1879,2,2,1,0,0,0,85,1
1742,2,0,1,0,0,0,87,0
1477,1,16,1,0,0,0,84,1
1275,2,16,1,0,0,0,90,1
1337,2,16,1,0,0,0,82,0
590,2,0,1,0,0,0,94,0
396,2,16,1,0,0,0,96,1
1730,2,3,1,0,0,0,94,1
1291,2,16,1,1,0,0,80,1
71,2,16,1,1,0,0,88,1
400,0,4,1,0,0,0,81,0
1667,2,0,1,0,0,0,82,0
258,2,0,1,1,0,0,89,0
795,2,0,1,1,0,0,92,0
1376,2,16,1,0,0,0,83,1
1306,2,16,1,0,0,0,80,1
1335,0,16,1,0,0,0,92,1
1167,2,16,1,1,0,0,92,1
2042,1,21,1,0,0,0,82,0
1231,2,16,1,1,0,0,94,1
61,2,16,1,1,0,0,86,1
589,2,0,1,0,0,0,90,0
278,2,18,1,0,0,0,95,0
1045,2,3,1,0,0,0,94,0
743,2,0,1,0,0,0,95,0
1857,2,2,1,1,0,0,93,1
397,2,16,1,1,0,0,93,0
529,2,10,1,0,0,0,92,0
1412,2,16,1,0,0,0,82,1
1960,2,6,1,1,0,0,83,0
1316,2,16,1,0,0,0,80,1
766,2,0,1,1,0,0,85,0
2012,2,6,1,1,0,0,84,0
1275,2,16,1,1,0,0,96,1
1179,2,16,1,0,0,0,92,1
1848,0,25,1,0,0,0,85,0
1948,0,6,1,1,0,0,95,1
1167,0,16,1,1,0,0,91,1
696,2,0,1,0,0,0,93,0
1226,2,16,1,0,0,0,86,1
100,2,12,1,0,0,0,95,0
1563,2,22,1,0,0,0,83,0
208,2,4,1,1,0,0,91,0
733,2,0,1,1,0,0,82,0
1278,2,16,1,0,0,0,84,1
1894,2,2,1,1,0,0,81,1
208,2,4,1,1,0,0,96,0
1203,2,16,1,0,0,0,95,1
1337,2,16,1,0,0,0,88,0
335,2,18,1,1,0,0,96,0
1045,2,3,1,1,0,0,94,1
1648,0,0,1,1,0,0,94,0
1416,0,16,1,1,0,0,85,1
816,2,18,1,0,0,0,92,1
1179,2,16,1,1,0,0,96,1
1213,2,16,1,1,0,0,86,1
930,2,24,1,1,0,0,88,0
1564,0,22,1,0,0,0,92,0
118,0,18,1,0,0,0,95,0
1448,0,16,1,1,0,0,88,0
94,2,16,1,0,0,0,81,1
1432,1,16,1,0,0,0,90,1
781,2,0,1,1,0,0,96,0
1192,2,16,1,0,0,0,93,1
1291,2,16,1,0,0,0,81,1
1373,0,16,1,1,0,0,94,0
1710,2,27,1,1,0,0,94,0
630,2,8,1,1,0,0,88,1
22,2,2,1,0,0,0,92,1
1179,2,16,1,1,0,0,90,1
1272,1,16,1,0,0,0,92,1
939,0,24,1,0,0,0,87,0
382,3,26,1,1,0,0,88,1
2041,0,21,1,0,0,0,82,0
1376,2,16,1,1,0,0,96,1
1802,0,6,1,0,0,0,82,0
1640,3,26,1,0,0,0,96,1
1463,2,16,1,1,0,0,92,1
443,1,12,1,0,0,0,94,0
1275,2,16,1,0,0,0,92,1
196,1,4,1,1,0,0,93,1
1338,0,16,1,1,0,0,81,0
1383,2,16,1,0,0,0,85,1
145,0,12,1,1,0,0,80,0
1117,2,16,1,1,0,0,91,1
1429,2,16,1,0,0,0,96,0
1726,0,15,1,0,0,0,96,0
1301,2,16,1,0,0,0,85,1
1430,0,16,1,1,0,0,92,1
1775,2,4,1,0,0,0,95,0
594,2,0,1,1,0,0,93,1
1632,2,2,1,1,0,0,93,1
827,1,2,1,1,0,0,80,1
1231,2,16,1,0,0,0,86,1
486,2,12,1,1,0,0,94,0
1382,0,16,1,0,0,0,82,1
15,2,2,1,0,0,0,86,0
1920,2,8,1,0,0,0,83,0
1139,2,16,1,1,0,0,92,1
1103,3,26,1,1,0,0,87,0
1167,0,16,1,1,0,0,81,0
1404,2,16,1,1,0,0,95,1
435,2,12,1,0,0,0,95,0
1332,2,16,1,0,0,0,85,1
374,2,26,1,1,0,0,85,1
1596,2,18,1,1,0,0,92,0
1572,0,22,1,0,0,0,86,0
1054,2,4,1,1,0,0,96,0
1341,2,16,1,0,0,0,81,0
9,2,2,1,0,0,0,88,0
261,2,0,1,1,0,0,81,0
701,2,0,1,1,0,0,96,0
1519,3,2,1,0,0,0,83,1
1381,0,16,1,0,0,0,83,1
594,2,0,1,1,0,0,82,0
1778,2,4,1,0,0,0,95,0
1575,0,22,1,0,0,0,83,0
922,2,2,1,1,0,0,96,0
1457,0,16,1,0,0,0,82,0
1167,2,16,1,0,0,0,85,1
653,2,8,1,0,0,0,84,0
1595,2,18,1,0,0,0,81,0
994,2,2,1,0,0,0,87,1
219,0,4,1,0,0,0,81,1
601,2,0,1,0,0,0,95,0
1368,2,16,1,0,0,0,88,1
166,0,4,1,0,0,0,81,0
1382,2,16,1,1,0,0,95,1
1211,2,16,1,0,0,0,93,1
167,2,18,1,0,0,0,83,0
919,2,24,1,1,0,0,93,0
608,2,0,1,1,0,0,81,0
1662,2,2,1,0,0,0,95,1
1275,2,16,1,0,0,0,83,1
584,2,0,1,0,0,0,86,0
1302,0,16,1,0,0,0,85,1
395,2,16,1,0,0,0,80,0
1379,2,16,1,0,0,0,83,1
2042,1,21,1,1,0,0,96,0
1368,2,16,1,1,0,0,84,1
1132,2,16,1,0,0,0,93,0
395,2,16,1,0,0,0,88,1
1423,2,16,1,1,0,0,93,1
1226,2,16,1,1,0,0,84,0
1540,2,16,1,1,0,0,89,0
268,0,18,1,0,0,0,85,1
1543,2,16,1,0,0,0,84,0
1273,2,16,1,1,0,0,92,1
996,2,2,1,1,0,0,93,0
608,2,0,1,1,0,0,93,0
988,2,24,1,0,0,0,86,1
1233,2,16,1,0,0,0,83,1
1329,2,16,1,0,0,0,86,1
941,2,24,1,0,0,0,90,1
550,0,9,1,1,0,0,95,0
1301,2,16,1,0,0,0,84,1
1258,3,16,1,1,0,0,81,1
63,2,16,1,0,0,0,91,1
582,2,0,1,1,0,0,94,0
597,2,0,1,0,0,0,87,0
12,2,2,1,1,0,0,89,1
768,2,0,1,1,0,0,88,0
628,2,8,1,0,0,0,88,0
927,2,24,1,1,0,0,82,1
1869,2,2,1,0,0,0,88,1
603,2,0,1,0,0,0,84,0
1432,1,16,1,1,0,0,96,1
1750,2,0,1,0,0,0,92,0
1157,2,16,1,1,0,0,89,1
1317,2,16,1,0,0,0,95,1
280,2,18,1,0,0,0,90,0
920,2,2,1,1,0,0,89,0
505,3,19,1,0,0,0,88,0
927,2,24,1,1,0,0,82,1
1382,2,16,1,1,0,0,94,1
938,0,24,1,0,0,0,90,1
1110,2,16,1,0,0,0,88,1
691,2,0,1,0,0,0,81,0
798,2,0,1,1,0,0,95,0
976,0,4,1,0,0,0,80,0
257,2,0,1,1,0,0,87,0
466,2,19,1,1,0,0,81,0
1375,2,16,1,1,0,0,88,1
351,2,2,1,1,0,0,84,1
1439,2,16,1,0,0,0,84,1
905,0,15,1,1,0,0,81,0
196,0,4,1,1,0,0,81,1
1019,2,28,1,1,0,0,84,0
1381,2,16,1,1,0,0,94,1
1135,2,16,1,0,0,0,89,1
219,0,4,1,1,0,0,83,1
1898,2,2,1,0,0,0,85,1
91,1,16,1,1,0,0,91,1
608,2,0,1,0,0,0,87,0
771,2,0,1,1,0,0,90,0
1767,2,2,1,0,0,0,94,1
1392,2,16,1,0,0,0,95,1
866,2,20,1,0,0,0,81,0
134,2,4,1,1,0,0,95,0
1767,2,2,1,0,0,0,93,1
1370,2,16,1,1,0,0,90,1
925,0,3,1,0,0,0,85,0
70,2,16,1,0,0,0,93,1
1101,2,14,1,1,0,0,91,0
1564,2,22,1,0,0,0,88,0
387,2,26,1,0,0,0,94,1
936,0,24,1,1,0,0,81,0
196,1,4,1,1,0,0,82,1
1525,3,21,1,0,0,0,90,0
1797,2,24,1,1,0,0,86,0
1920,2,8,1,1,0,0,92,0
1578,2,18,1,1,0,0,82,0
975,2,4,1,1,0,0,87,1
1403,2,16,1,1,0,0,81,1
343,0,18,1,1,0,0,88,0
1473,2,16,1,0,0,0,84,1
1203,2,16,1,0,0,0,85,1
603,2,0,1,1,0,0,80,0
1916,2,2,1,0,0,0,89,1
819,2,18,1,1,0,0,84,0
207,3,4,1,1,0,0,88,0
1463,2,16,1,1,0,0,92,1
1785,2,18,1,0,0,0,89,0
1858,2,2,1,1,0,0,94,1
1337,2,16,1,0,0,0,85,0
1316,2,16,1,1,0,0,81,1
1223,2,16,1,1,0,0,96,0
1301,2,16,1,1,0,0,92,1
1437,1,16,1,0,0,0,90,1
901,2,2,1,0,0,0,87,1
590,2,0,1,0,0,0,80,0
584,2,0,1,1,0,0,94,0
1212,2,16,1,0,0,0,82,1
332,2,18,1,1,0,0,94,0
1326,2,16,1,1,0,0,91,1
15,2,2,1,1,0,0,94,1
1289,2,16,1,0,0,0,95,1
632,2,8,1,0,0,0,96,0
1282,0,16,1,1,0,0,80,1
1441,2,16,1,0,0,0,83,0
1210,0,16,1,0,0,0,93,0
639,2,8,1,1,0,0,83,0
1343,2,16,1,0,0,0,87,0
1497,3,26,1,0,0,0,80,0
1534,2,16,1,0,0,0,80,1
1330,2,16,1,0,0,0,80,0
1212,2,16,1,0,0,0,93,1
1450,0,16,1,0,0,0,93,0
1322,0,16,1,0,0,0,80,1
1132,2,16,1,1,0,0,80,0
1267,2,16,1,1,0,0,92,1
1382,2,16,1,1,0,0,95,1
945,2,24,1,0,0,0,82,1
938,0,24,1,1,0,0,96,0
414,0,16,1,0,0,0,89,1
134,2,4,1,0,0,0,88,0
527,0,12,1,1,0,0,93,0
1365,2,16,1,1,0,0,93,1
1314,2,16,1,1,0,0,89,1
1767,2,2,1,1,0,0,92,1
